time,x,y,z
3.60,264302.63,309367.90,735.38
3.70,264302.77,309367.78,735.12
3.80,264302.94,309367.66,734.87
3.90,264303.11,309367.53,734.60
4.00,264303.30,309367.40,734.33
4.10,264303.51,309367.25,734.06
4.20,264303.72,309367.09,733.78
4.30,264303.93,309366.91,733.50
4.40,264304.14,309366.73,733.21
4.50,264304.35,309366.55,732.92
4.60,264304.53,309366.35,732.62
4.70,264304.70,309366.15,732.31
4.80,264304.88,309365.94,732.00
4.90,264305.06,309365.73,731.68
5.00,264305.25,309365.52,731.36
5.10,264305.46,309365.32,731.05
0.10,264300.00,309370.00,741.21
0.20,264300.01,309369.99,741.19
0.30,264300.01,309369.97,741.16
0.40,264300.02,309369.94,741.11
0.50,264300.04,309369.91,741.05
0.60,264300.06,309369.88,740.99
0.70,264300.07,309369.84,740.92
0.80,264300.08,309369.79,740.87
0.90,264300.08,309369.75,740.81
1.00,264300.09,309369.72,740.75
1.10,264300.10,309369.68,740.66
1.20,264300.11,309369.63,740.55
1.30,264300.11,309369.58,740.43
1.40,264300.12,309369.52,740.29
1.50,264300.13,309369.44,740.15
1.60,264300.14,309369.36,740.00
1.70,264300.16,309369.28,739.84
1.80,264300.18,309369.20,739.67
1.90,264300.19,309369.12,739.48
2.00,264300.18,309369.04,739.28
2.10,264300.18,309368.96,739.07
2.20,264300.17,309368.86,738.84
2.30,264300.16,309368.76,738.63
2.40,264300.15,309368.66,738.42
2.50,264300.14,309368.56,738.21
2.60,264300.12,309368.46,738.00
2.70,264300.10,309368.35,737.77
2.80,264300.07,309368.23,737.53
2.90,264300.03,309368.10,737.29
3.00,264299.98,309367.96,737.03
3.10,264299.94,309367.83,736.78
3.20,264299.90,309367.69,736.51
3.30,264299.86,309367.56,736.23
3.40,264299.82,309367.42,735.94
3.50,264299.79,309367.27,735.64
3.60,264299.76,309367.13,735.32
3.70,264299.73,309366.98,734.98
3.80,264299.72,309366.82,734.63
3.90,264299.70,309366.68,734.26
4.00,264299.69,309366.53,733.90
4.10,264299.67,309366.39,733.52
4.20,264299.65,309366.24,733.14
4.30,264299.62,309366.08,732.75
4.40,264299.58,309365.91,732.35
