time,x,y,z
13.40,264316.79,309385.38,739.71
13.50,264316.94,309385.56,739.72
13.60,264317.08,309385.75,739.75
13.70,264317.23,309385.96,739.78
13.80,264317.38,309386.18,739.83
13.90,264317.53,309386.41,739.87
14.00,264317.67,309386.65,739.91
14.10,264317.81,309386.89,739.95
14.20,264317.95,309387.14,739.97
14.30,264318.11,309387.39,739.99
14.40,264318.28,309387.66,740.00
14.50,264318.46,309387.93,740.00
14.60,264318.64,309388.21,740.01
14.70,264318.81,309388.50,739.99
14.80,264318.98,309388.80,739.97
14.90,264319.14,309389.11,739.96
15.00,264319.29,309389.44,739.94
0.10,264299.99,309370.01,741.21
0.20,264299.98,309370.02,741.22
0.30,264299.96,309370.04,741.22
0.40,264299.94,309370.07,741.20
0.50,264299.92,309370.12,741.16
0.60,264299.88,309370.16,741.10
0.70,264299.85,309370.19,741.02
0.80,264299.81,309370.23,740.92
0.90,264299.77,309370.29,740.82
1.00,264299.73,309370.36,740.71
1.10,264299.69,309370.46,740.60
1.20,264299.64,309370.56,740.48
1.30,264299.60,309370.66,740.36
1.40,264299.56,309370.78,740.24
1.50,264299.52,309370.92,740.14
1.60,264299.48,309371.07,740.05
1.70,264299.45,309371.23,739.95
1.80,264299.41,309371.40,739.86
1.90,264299.38,309371.60,739.78
2.00,264299.36,309371.80,739.71
2.10,264299.34,309372.02,739.64
2.20,264299.32,309372.24,739.54
2.30,264299.29,309372.48,739.43
2.40,264299.24,309372.73,739.33
2.50,264299.20,309373.00,739.21
2.60,264299.15,309373.27,739.09
2.70,264299.10,309373.56,738.96
2.80,264299.05,309373.84,738.84
2.90,264299.01,309374.12,738.72
3.00,264298.97,309374.41,738.60
3.10,264298.92,309374.72,738.48
3.20,264298.87,309375.05,738.37
3.30,264298.83,309375.38,738.26
3.40,264298.79,309375.73,738.16
3.50,264298.76,309376.08,738.08
3.60,264298.73,309376.43,737.99
3.70,264298.69,309376.80,737.90
3.80,264298.65,309377.19,737.80
3.90,264298.60,309377.58,737.69
4.00,264298.54,309378.00,737.58
4.10,264298.50,309378.44,737.46
4.20,264298.47,309378.91,737.33
4.30,264298.45,309379.39,737.21
4.40,264298.43,309379.87,737.09
4.50,264298.41,309380.36,736.96
4.60,264298.39,309380.87,736.81
4.70,264298.38,309381.39,736.67
4.80,264298.38,309381.93,736.51
4.90,264298.39,309382.47,736.35
5.00,264298.38,309383.02,736.17
5.10,264298.37,309383.59,735.98
5.20,264298.34,309384.17,735.79
5.30,264298.31,309384.77,735.59
5.40,264298.28,309385.37,735.38
5.50,264298.24,309386.00,735.15
5.60,264298.22,309386.64,734.93
5.70,264298.21,309387.29,734.69
5.80,264298.18,309387.96,734.43
5.90,264298.14,309388.65,734.17
6.00,264298.11,309389.35,733.91
6.10,264298.06,309390.07,733.65
6.20,264298.02,309390.80,733.39
6.30,264297.99,309391.54,733.13
