time,x,y,z
12.90,264279.81,309324.47,706.51
13.00,264279.16,309324.00,706.05
13.10,264278.51,309323.54,705.61
0.10,264299.99,309370.00,741.20
0.20,264299.99,309370.00,741.16
0.30,264300.00,309370.00,741.10
0.40,264300.00,309370.02,741.03
0.50,264300.00,309370.05,740.94
0.60,264300.03,309370.09,740.82
0.70,264300.07,309370.14,740.67
0.80,264300.09,309370.21,740.50
0.90,264300.11,309370.28,740.30
1.00,264300.12,309370.35,740.08
1.10,264300.14,309370.44,739.84
1.20,264300.17,309370.54,739.58
1.30,264300.21,309370.65,739.29
1.40,264300.25,309370.78,739.00
1.50,264300.31,309370.92,738.72
1.60,264300.38,309371.07,738.40
1.70,264300.46,309371.22,738.09
