time,x,y,z
102.10,264464.27,309827.26,824.90
102.20,264463.99,309827.74,824.90
102.30,264463.68,309828.22,825.00
102.40,264463.37,309828.72,825.00
102.50,264463.05,309829.23,825.00
102.60,264462.71,309829.75,825.00
102.70,264462.36,309830.26,825.00
102.80,264461.98,309830.76,825.00
102.90,264461.58,309831.27,825.00
103.00,264461.17,309831.78,825.00
103.10,264460.78,309832.27,825.00
103.20,264460.42,309832.75,825.00
0.10,264299.99,309369.99,741.21
0.20,264299.97,309369.97,741.21
0.30,264299.97,309369.95,741.21
0.40,264299.96,309369.92,741.21
0.50,264299.97,309369.87,741.21
0.60,264299.98,309369.83,741.21
0.70,264300.00,309369.79,741.21
0.80,264300.03,309369.75,741.21
0.90,264300.04,309369.70,741.21
1.00,264300.06,309369.64,741.21
1.10,264300.10,309369.57,741.21
1.20,264300.15,309369.50,741.21
1.30,264300.23,309369.42,741.21
1.40,264300.34,309369.31,741.21
1.50,264300.46,309369.21,741.21
1.60,264300.60,309369.08,741.21
1.70,264300.74,309368.94,741.21
1.80,264300.86,309368.80,741.21
1.90,264300.98,309368.66,741.21
2.00,264301.08,309368.52,741.21
2.10,264301.18,309368.39,741.21
2.20,264301.30,309368.26,741.21
2.30,264301.43,309368.13,741.21
2.40,264301.57,309368.01,741.21
2.50,264301.70,309367.88,741.21
2.60,264301.84,309367.77,741.21
2.70,264301.98,309367.64,741.21
2.80,264302.13,309367.52,741.21
2.90,264302.25,309367.41,741.21
3.00,264302.34,309367.30,741.21
3.10,264302.42,309367.19,739.43
3.20,264302.53,309367.08,739.43
3.30,264302.64,309366.97,739.43
3.40,264302.76,309366.86,739.43
3.50,264302.86,309366.76,739.43
3.60,264302.94,309366.67,739.43
3.70,264303.03,309366.59,739.43
3.80,264303.14,309366.52,739.43
3.90,264303.26,309366.44,739.43
4.00,264303.37,309366.35,739.43
4.10,264303.50,309366.28,739.43
4.20,264303.64,309366.23,739.43
4.30,264303.79,309366.20,739.43
4.40,264303.96,309366.19,739.43
4.50,264304.11,309366.19,739.43
4.60,264304.27,309366.20,741.17
4.70,264304.43,309366.22,741.17
4.80,264304.58,309366.23,741.17
4.90,264304.74,309366.24,741.17
5.00,264304.91,309366.25,741.17
5.10,264305.11,309366.23,741.17
5.20,264305.30,309366.19,741.17
5.30,264305.49,309366.15,741.17
5.40,264305.69,309366.13,741.17
5.50,264305.90,309366.11,741.17
5.60,264306.13,309366.11,741.17
5.70,264306.36,309366.11,741.17
5.80,264306.56,309366.10,741.17
5.90,264306.78,309366.07,741.17
6.00,264307.00,309366.03,741.17
6.10,264307.20,309365.99,741.17
6.20,264307.40,309365.97,741.17
6.30,264307.59,309365.93,741.17
6.40,264307.77,309365.89,741.17
6.50,264307.94,309365.87,741.17
6.60,264308.11,309365.84,741.17
6.70,264308.28,309365.81,741.17
6.80,264308.46,309365.75,741.17
6.90,264308.65,309365.69,741.17
7.00,264308.87,309365.64,741.17
7.10,264309.08,309365.60,741.17
7.20,264309.27,309365.56,741.17
7.30,264309.45,309365.52,742.96
7.40,264309.65,309365.50,742.96
7.50,264309.84,309365.47,742.96
7.60,264310.04,309365.45,742.96
7.70,264310.24,309365.46,742.96
7.80,264310.42,309365.47,742.96
7.90,264310.60,309365.48,742.96
8.00,264310.81,309365.48,742.96
8.10,264311.02,309365.50,742.96
8.20,264311.24,309365.51,742.96
8.30,264311.47,309365.51,742.96
8.40,264311.72,309365.50,742.96
8.50,264311.96,309365.49,742.96
8.60,264312.18,309365.46,742.96
8.70,264312.40,309365.43,742.96
8.80,264312.63,309365.44,742.96
8.90,264312.87,309365.47,742.96
9.00,264313.11,309365.50,742.96
9.10,264313.34,309365.51,742.96
9.20,264313.57,309365.49,742.96
9.30,264313.78,309365.46,742.96
9.40,264313.98,309365.40,742.96
9.50,264314.17,309365.34,742.96
9.60,264314.38,309365.28,743.98
9.70,264314.59,309365.23,743.98
9.80,264314.79,309365.17,743.98
9.90,264314.98,309365.11,743.98
10.00,264315.17,309365.06,743.98
10.10,264315.37,309365.02,743.98
10.20,264315.59,309364.97,743.98
10.30,264315.81,309364.90,743.98
10.40,264316.03,309364.85,743.98
10.50,264316.25,309364.80,743.98
10.60,264316.47,309364.72,743.98
10.70,264316.68,309364.63,743.98
10.80,264316.89,309364.55,743.98
10.90,264317.12,309364.48,743.98
11.00,264317.35,309364.41,743.98
11.10,264317.56,309364.36,743.98
11.20,264317.77,309364.31,743.98
11.30,264317.98,309364.26,743.98
11.40,264318.20,309364.20,743.98
11.50,264318.41,309364.12,743.98
11.60,264318.62,309364.04,743.98
11.70,264318.83,309363.99,743.98
11.80,264319.04,309363.96,743.98
11.90,264319.24,309363.91,743.98
12.00,264319.43,309363.84,744.11
12.10,264319.63,309363.77,744.11
12.20,264319.83,309363.72,744.11
12.30,264320.05,309363.67,744.11
12.40,264320.27,309363.64,744.11
12.50,264320.47,309363.62,744.11
12.60,264320.66,309363.60,744.11
12.70,264320.85,309363.59,744.11
12.80,264321.04,309363.60,744.11
12.90,264321.24,309363.63,744.11
13.00,264321.42,309363.68,744.11
13.10,264321.60,309363.73,744.11
13.20,264321.75,309363.79,744.11
13.30,264321.88,309363.85,744.11
13.40,264322.00,309363.89,744.11
13.50,264322.11,309363.93,744.11
13.60,264322.22,309363.98,744.11
13.70,264322.35,309364.02,744.11
13.80,264322.50,309364.05,744.11
13.90,264322.66,309364.10,744.11
14.00,264322.84,309364.15,744.11
14.10,264323.04,309364.19,744.11
14.20,264323.26,309364.24,744.11
14.30,264323.48,309364.28,744.11
14.40,264323.68,309364.30,744.11
14.50,264323.87,309364.30,744.11
14.60,264324.07,309364.28,744.11
14.70,264324.28,309364.26,744.11
14.80,264324.48,309364.24,743.70
14.90,264324.67,309364.22,743.70
15.00,264324.85,309364.20,743.70
15.10,264325.04,309364.18,743.70
15.20,264325.23,309364.16,743.70
15.30,264325.43,309364.15,743.70
15.40,264325.62,309364.13,743.70
15.50,264325.78,309364.10,743.70
15.60,264325.95,309364.10,743.70
15.70,264326.11,309364.11,743.70
15.80,264326.26,309364.11,743.70
15.90,264326.41,309364.11,743.70
16.00,264326.53,309364.12,743.70
16.10,264326.66,309364.12,743.70
16.20,264326.81,309364.12,743.70
16.30,264326.99,309364.09,743.70
16.40,264327.17,309364.05,743.70
16.50,264327.34,309364.02,743.70
16.60,264327.49,309363.99,743.70
16.70,264327.62,309363.94,743.70
16.80,264327.72,309363.88,743.70
16.90,264327.80,309363.81,743.70
17.00,264327.87,309363.74,743.70
17.10,264327.92,309363.68,743.70
17.20,264327.96,309363.62,743.70
17.30,264327.98,309363.59,743.70
17.40,264328.00,309363.58,743.70
17.50,264328.02,309363.58,743.70
17.60,264328.03,309363.59,743.70
17.70,264328.01,309363.63,743.70
17.80,264328.00,309363.67,743.70
17.90,264328.00,309363.71,743.70
18.00,264328.03,309363.75,743.70
18.10,264328.09,309363.77,743.70
18.20,264328.15,309363.79,743.70
18.30,264328.20,309363.80,743.70
18.40,264328.25,309363.83,743.70
18.50,264328.31,309363.86,743.70
18.60,264328.40,309363.89,743.70
18.70,264328.51,309363.91,743.70
18.80,264328.61,309363.91,743.70
18.90,264328.69,309363.92,743.70
19.00,264328.74,309363.93,743.70
19.10,264328.77,309363.94,743.70
19.20,264328.80,309363.96,743.70
19.30,264328.81,309363.99,743.70
19.40,264328.82,309364.05,743.70
19.50,264328.81,309364.11,743.70
19.60,264328.78,309364.18,743.70
19.70,264328.73,309364.28,743.70
19.80,264328.68,309364.37,743.70
19.90,264328.65,309364.48,743.70
20.00,264328.64,309364.61,743.70
20.10,264328.63,309364.72,743.70
