12.10,264010.58,309497.79,588.48
12.20,264010.78,309497.74,588.50
12.30,264010.98,309497.69,588.51
12.40,264011.18,309497.63,588.52
12.50,264011.39,309497.56,588.52
12.60,264011.59,309497.49,588.51
12.70,264011.78,309497.43,588.51
12.80,264011.97,309497.37,588.49
12.90,264012.16,309497.31,588.46
13.00,264012.38,309497.25,588.44
13.10,264012.60,309497.19,588.42
13.20,264012.82,309497.13,588.38
13.30,264013.05,309497.06,588.34
13.40,264013.28,309497.00,588.27
13.50,264013.53,309496.94,588.21
13.60,264013.78,309496.87,588.17
13.70,264014.02,309496.82,588.12
13.80,264014.26,309496.78,588.07
0.10,264000.00,309500.00,594.39
0.20,264000.01,309500.00,594.39
0.30,264000.03,309499.99,594.39
0.40,264000.04,309499.98,594.39
0.50,264000.05,309499.98,594.39
0.60,264000.06,309499.98,594.40
0.70,264000.10,309499.98,594.40
0.80,264000.14,309499.97,594.42
0.90,264000.20,309499.96,594.44
1.00,264000.25,309499.95,594.47
1.10,264000.29,309499.94,594.51
1.20,264000.32,309499.93,594.54
1.30,264000.34,309499.91,594.56
1.40,264000.35,309499.90,594.58
1.50,264000.36,309499.89,594.61
1.60,264000.37,309499.87,594.63
1.70,264000.38,309499.85,594.65
1.80,264000.41,309499.83,594.68
1.90,264000.43,309499.82,594.69
2.00,264000.44,309499.79,594.69
2.10,264000.45,309499.76,594.69
2.20,264000.47,309499.72,594.69
2.30,264000.50,309499.68,594.69
2.40,264000.53,309499.62,594.67
2.50,264000.55,309499.55,594.65
2.60,264000.55,309499.47,594.62
2.70,264000.55,309499.39,594.59
2.80,264000.54,309499.34,594.55
2.90,264000.52,309499.29,594.50
3.00,264000.49,309499.25,594.44
3.10,264000.46,309499.20,594.39
3.20,264000.43,309499.14,594.33
3.30,264000.39,309499.09,594.28
3.40,264000.35,309499.04,594.24
3.50,264000.31,309498.99,594.19
3.60,264000.27,309498.94,594.14
3.70,264000.22,309498.91,594.10
3.80,264000.15,309498.88,594.04
3.90,264000.07,309498.85,593.97
4.00,263999.99,309498.82,593.90
4.10,263999.90,309498.79,593.83
4.20,263999.82,309498.76,593.76
4.30,263999.74,309498.72,593.69
4.40,263999.64,309498.68,593.63
4.50,263999.54,309498.64,593.56
4.60,263999.45,309498.58,593.51
4.70,263999.33,309498.52,593.45
4.80,263999.20,309498.45,593.40
4.90,263999.05,309498.39,593.35
5.00,263998.90,309498.31,593.30
5.10,263998.76,309498.22,593.24
5.20,263998.64,309498.12,593.19
5.30,263998.52,309498.03,593.14
5.40,263998.42,309497.93,593.10
5.50,263998.34,309497.83,593.06
5.60,263998.25,309497.73,593.02
5.70,263998.17,309497.63,592.97
5.80,263998.09,309497.52,592.93
5.90,263998.01,309497.41,592.88
6.00,263997.92,309497.29,592.82
6.10,263997.83,309497.16,592.76
6.20,263997.74,309497.02,592.71
6.30,263997.65,309496.87,592.66
6.40,263997.56,309496.70,592.61
6.50,263997.47,309496.52,592.56
6.60,263997.36,309496.34,592.51
6.70,263997.24,309496.16,592.46
6.80,263997.13,309495.97,592.41
6.90,263997.04,309495.79,592.36
7.00,263996.97,309495.63,592.31
7.10,263996.91,309495.47,592.28
7.20,263996.85,309495.30,592.24
7.30,263996.81,309495.13,592.20
7.40,263996.77,309494.96,592.15
7.50,263996.73,309494.80,592.11
7.60,263996.69,309494.65,592.08
7.70,263996.66,309494.49,592.06
7.80,263996.62,309494.33,592.05
7.90,263996.58,309494.17,592.04
8.00,263996.51,309494.02,592.03
8.10,263996.43,309493.88,592.01
