0.10,264000.00,309499.99,594.39
0.20,264000.01,309499.96,594.38
0.30,264000.03,309499.93,594.36
0.40,264000.06,309499.90,594.33
0.50,264000.09,309499.86,594.30
0.60,264000.13,309499.82,594.27
0.70,264000.15,309499.79,594.25
0.80,264000.17,309499.75,594.24
0.90,264000.18,309499.72,594.21
1.00,264000.20,309499.69,594.19
1.10,264000.21,309499.65,594.15
1.20,264000.21,309499.62,594.10
1.30,264000.21,309499.58,594.07
1.40,264000.21,309499.54,594.03
1.50,264000.21,309499.50,593.99
1.60,264000.20,309499.46,593.95
1.70,264000.16,309499.42,593.92
1.80,264000.13,309499.39,593.90
1.90,264000.10,309499.34,593.89
2.00,264000.08,309499.29,593.88
2.10,264000.06,309499.24,593.87
2.20,264000.05,309499.18,593.85
2.30,264000.04,309499.13,593.83
2.40,264000.02,309499.08,593.79
2.50,264000.01,309499.04,593.75
2.60,264000.00,309499.00,593.70
2.70,263999.99,309498.96,593.64
2.80,263999.98,309498.93,593.57
2.90,263999.98,309498.90,593.50
3.00,263999.98,309498.88,593.44
3.10,263999.98,309498.85,593.36
3.20,264000.00,309498.82,593.29
3.30,264000.03,309498.79,593.20
3.40,264000.06,309498.75,593.12
3.50,264000.10,309498.70,593.03
3.60,264000.14,309498.66,592.94
3.70,264000.18,309498.62,592.85
3.80,264000.22,309498.58,592.77
3.90,264000.28,309498.53,592.70
4.00,264000.34,309498.50,592.63
4.10,264000.42,309498.49,592.55
4.20,264000.51,309498.50,592.47
4.30,264000.62,309498.53,592.40
4.40,264000.72,309498.55,592.32
4.50,264000.81,309498.58,592.25
4.60,264000.89,309498.62,592.18
4.70,264000.96,309498.65,592.11
4.80,264001.04,309498.69,592.04
4.90,264001.11,309498.73,591.97
5.00,264001.17,309498.76,591.92
5.10,264001.25,309498.79,591.86
5.20,264001.35,309498.82,591.81
5.30,264001.44,309498.86,591.75
5.40,264001.54,309498.90,591.68
5.50,264001.63,309498.94,591.60
5.60,264001.71,309498.97,591.51
5.70,264001.80,309499.01,591.43
5.80,264001.88,309499.06,591.35
5.90,264001.96,309499.11,591.27
6.00,264002.04,309499.15,591.20
6.10,264002.11,309499.18,591.13
6.20,264002.19,309499.22,591.06
6.30,264002.28,309499.25,590.99
6.40,264002.37,309499.27,590.92
6.50,264002.47,309499.29,590.86
6.60,264002.58,309499.31,590.81
6.70,264002.69,309499.32,590.76
6.80,264002.79,309499.32,590.73
6.90,264002.89,309499.31,590.70
7.00,264002.97,309499.31,590.66
7.10,264003.06,309499.31,590.61
7.20,264003.15,309499.30,590.56
7.30,264003.24,309499.28,590.51
7.40,264003.36,309499.25,590.46
7.50,264003.49,309499.21,590.41
7.60,264003.62,309499.17,590.37
7.70,264003.75,309499.13,590.33
7.80,264003.90,309499.10,590.30
7.90,264004.07,309499.07,590.28
8.00,264004.22,309499.05,590.25
8.10,264004.35,309499.03,590.23
8.20,264004.48,309499.01,590.20
8.30,264004.61,309499.00,590.15
8.40,264004.74,309498.99,590.10
8.50,264004.87,309498.97,590.05
8.60,264005.01,309498.97,589.99
8.70,264005.14,309498.97,589.91
8.80,264005.27,309498.97,589.83
8.90,264005.41,309498.96,589.74
9.00,264005.53,309498.95,589.65
9.10,264005.66,309498.93,589.56
9.20,264005.80,309498.89,589.48
9.30,264005.95,309498.85,589.41
9.40,264006.11,309498.83,589.35
9.50,264006.27,309498.82,589.28
9.60,264006.42,309498.81,589.22
9.70,264006.58,309498.81,589.16
9.80,264006.73,309498.80,589.10
9.90,264006.89,309498.78,589.05
10.00,264007.05,309498.76,589.00
10.10,264007.20,309498.73,588.96
10.20,264007.35,309498.68,588.90
10.30,264007.51,309498.63,588.84
10.40,264007.67,309498.57,588.77
10.50,264007.83,309498.51,588.72
10.60,264007.99,309498.45,588.67
10.70,264008.14,309498.40,588.63
10.80,264008.29,309498.35,588.60
10.90,264008.45,309498.30,588.58
11.00,264008.62,309498.25,588.56
11.10,264008.78,309498.20,588.52
11.20,264008.95,309498.14,588.48
11.30,264009.12,309498.09,588.44
11.40,264009.30,309498.04,588.42
11.50,264009.48,309498.00,588.41
11.60,264009.66,309497.96,588.41
11.70,264009.84,309497.93,588.42
11.80,264010.02,309497.90,588.43
11.90,264010.20,309497.87,588.44
12.00,264010.38,309497.84,588.46
