episode,return,length,timesteps
0,49.52998733520508,1032,1032
1,24.63681411743164,1047,2079
2,21.97943115234375,765,2844
3,23.03654670715332,855,3699
4,18.91159439086914,1042,4741
5,21.817914962768555,1298,6039
6,21.040693283081055,712,6751
7,21.40330696105957,687,7438
8,20.327600479125977,733,8171
